customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Target,Tenure_Group,Service_Count,Estimated_Billed_Value,Charge_per_Tenure_Month,Streaming_Adoption,Churn_Probability,Risk_Band,Expected_Revenue_at_Risk,Normalized_Value,Retention_Priority_Score,High_Value,High_Risk,Retention_Segment
1213-NGCUN,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,Yes,1,0-6,2,297.9,44.55833333333334,0,0.22286085264837743,Low,24.930986899137498,0.03271521005251312,0.007290939606873843,False,False,Low Priority
8540-ZQGEA,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No,0,49-72,1,1082.7,20.414814814814815,0,0.05844995576115477,Low,0.839420709386468,0.12470695798949738,0.007289116177594308,False,False,Low Priority
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,0,49-72,1,1080.0,21.289814814814815,0,0.05858290586166058,Low,0.8005598932504654,0.12439047261815453,0.007287155347476815,False,False,Low Priority
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,0,49-72,1,1023.3,19.09444444444444,0,0.06188739938425899,Low,1.1952456675469876,0.11774427981995497,0.0072868872704295,False,False,Low Priority
6586-PSJOX,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,No,0,13-24,3,828.0,57.63666666666666,0,0.07682073623252354,Low,8.611975014209747,0.09485183795948987,0.0072865880250560355,False,False,Low Priority
3027-ZTDHO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,Yes,1,0-6,3,89.9,89.9,1,0.8737341004814315,Critical,84.27275148630143,0.008334114778694675,0.007281800279471796,False,True,Automated Retention
5081-NWSUP,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0,7-12,4,649.0,68.55499999999999,1,0.09856024024565337,Low,15.845058272778989,0.07387003000750188,0.007280647904493009,False,False,Low Priority
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,1,0-6,3,90.85,90.85,1,0.8619968892088942,Critical,84.08827919065952,0.00844547074268567,0.0072799695080997765,False,True,Automated Retention
8464-EETCQ,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,0,49-72,1,1071.6000000000001,19.19912280701754,0,0.05898031008571739,Low,0.8269670575857163,0.12340585146286573,0.007278515385671802,False,False,Low Priority
5442-BXVND,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,838.5,No,0,25-48,1,800.25,25.40909090909091,0,0.07942686079046327,Low,4.454375457018614,0.09159907164291073,0.007275426711917142,False,False,Low Priority
9504-YAZWB,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,No,0,49-72,1,1073.25,19.782075471698118,0,0.058856892255906845,Low,0.8476437125355005,0.12359925918979744,0.007274668281043812,False,False,Low Priority
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,1,7-12,2,357.0,50.57857142857143,0,0.18333098067942882,Low,23.09128189086914,0.039642723180795196,0.0072677393175383095,False,False,Low Priority
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,0,7-12,2,352.09999999999997,50.72857142857144,0,0.185946015742126,Low,22.91086483001709,0.039068360840210044,0.007264606039812755,False,False,Low Priority
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,0,49-72,1,987.5,19.781,0,0.06382554900793047,Low,1.6188698057085276,0.11354791822955738,0.007247258219709097,False,False,Low Priority
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,0-6,3,89.55,89.55,1,0.8736328219449832,Critical,83.94465957283974,0.008293088897224306,0.0072451146559226786,False,True,Automated Retention
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No,0,49-72,1,1017.5000000000001,18.779,0,0.0618122801906922,Low,1.5244627721607686,0.1170644223555889,0.007236018875005194,False,False,Low Priority
8455-HIRAQ,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,0,7-12,1,355.6,46.1625,0,0.18323235323161804,Low,19.978539381921294,0.03947861965491373,0.007233760381705851,False,False,Low Priority
9447-YPTBX,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,No,0,49-72,1,992.5000000000001,18.862,0,0.06318487033315166,Low,1.4409595839679241,0.11413400225056265,0.007211542132805442,False,False,Low Priority
9798-OPFEM,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No,0,25-48,1,970.6,20.371739130434783,0,0.06459446626748723,Low,1.7717623434960843,0.11156695423855964,0.007206607862128932,False,False,Low Priority
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,0-6,1,142.25,26.21,0,0.4979661063751992,Medium,21.430003279447554,0.014470414478619653,0.0072057759555535375,False,True,Automated Retention
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,0,0-6,3,89.25,89.25,1,0.8715841273364717,Critical,83.37644997239113,0.008257923855963991,0.007197475357611407,False,True,Automated Retention
1098-KFQEC,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1083.0,No,0,49-72,1,1067.0,19.69090909090909,0,0.058473502295532255,Low,0.8156354375183582,0.12286665416354088,0.007184443584276176,False,False,Low Priority
5175-AOBHI,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,Yes,1,0-6,1,184.0,48.4,0,0.3709726760044057,Medium,29.901235461235046,0.019364216054013502,0.007183595048284862,False,True,Automated Retention
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,0,49-72,1,1021.8,17.853846153846153,0,0.06107453192046107,Low,1.1712709452956913,0.11756845461365341,0.007180438334140854,False,False,Low Priority
1455-ESIQH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,Yes,1,0-6,3,89.1,89.1,1,0.871332904310799,Critical,83.23632148504257,0.008240341335333832,0.007180080548228756,False,True,Automated Retention
6349-JDHQP,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,0,49-72,1,1052.0500000000002,19.80377358490566,0,0.059256043008159655,Low,0.8788572847843171,0.1211142629407352,0.007176751973717762,False,False,Low Priority
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,No,0,49-72,1,1064.25,20.96818181818182,0,0.05855640702185512,Low,0.8115126153454185,0.122544307951988,0.007175754374648166,False,False,Low Priority
1941-HOSAM,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No,0,0-6,3,90.1,90.1,1,0.8585516252257284,Critical,83.08746179938316,0.008357558139534883,0.007175395123616189,False,True,Automated Retention
4893-GYUJU,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033.0,No,0,49-72,1,967.5000000000001,20.66,0,0.06443097466319443,Low,1.7560178607702257,0.1112035821455364,0.007164955183675516,False,False,Low Priority
5797-APWZC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,Yes,1,0-6,3,90.6,90.6,1,0.8502120934430495,Critical,83.59051669836043,0.008416166541635408,0.00715552657412919,False,True,Automated Retention
7427-AUFPY,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No,0,49-72,1,1061.1,18.67962962962963,0,0.058564827622068806,Low,0.7147655501961707,0.12217507501875467,0.007155162208186692,False,False,Low Priority
7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,Yes,1,0-6,1,135.0,42.36666666666667,0,0.5252361350420177,Medium,33.25373500585556,0.01362059264816204,0.0071540274395023515,False,True,Automated Retention
7294-TMAOP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,1,0-6,3,90.55,90.55,1,0.8502120934430495,Critical,83.54438506662845,0.008410305701425355,0.007150543616904866,False,True,Automated Retention
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,No,0,7-12,2,410.4,51.45,0,0.1557322032972038,Low,21.025982353091237,0.04590210052513127,0.007148435250748429,False,False,Low Priority
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0,49-72,1,1002.05,18.38571428571429,0,0.06188121944338132,Low,1.4112104043364524,0.11525342273068266,0.007132022343598166,False,False,Low Priority
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,No,0,7-12,1,348.4,41.925,0,0.18459127337254272,Low,19.512796509265897,0.03863465866466616,0.007131620839224267,False,False,Low Priority
8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,No,0,49-72,1,989.4,19.56372549019608,0,0.06267776230353853,Low,1.4682628750801086,0.11377063015753938,0.007130888514138045,False,False,Low Priority
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,0-6,2,150.45,56.05,0,0.46200519110884236,Medium,35.36746672093868,0.015431592273068263,0.007129475737232638,False,True,Automated Retention
7384-GHBPI,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,0-6,1,105.44999999999999,33.25,1,0.7018691090945481,High,29.634127357602118,0.010156836084021003,0.00712876949351118,False,True,Automated Retention
0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,No,0,49-72,1,990.0,20.264,0,0.06261504707004704,Low,1.5343760937452318,0.11384096024006,0.007128157083930711,False,False,Low Priority
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,0,0-6,3,89.35,89.35,1,0.8615769420814796,Critical,82.5825902044773,0.008269645536384094,0.007124935913335565,False,True,Automated Retention
9451-WLYRI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,No,0,49-72,1,1009.6500000000001,18.687735849056605,0,0.06124081802274136,Low,1.1759388506412507,0.11614427044261066,0.007112770130559978,False,False,Low Priority
3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,1,0-6,3,88.35,88.35,1,0.872334428327169,Critical,82.53567904829978,0.008152428732183045,0.007111644257566884,False,True,Automated Retention
2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,923.1,No,0,49-72,1,982.45,18.838775510204083,0,0.06294230093214044,Low,1.3971117425709962,0.11295597336834208,0.007109708867833029,False,False,Low Priority
1897-RCFUM,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,0,25-48,1,943.8,23.451282051282053,0,0.0655386354510326,Low,2.4369453713297844,0.10842554388597149,0.007106062194322622,False,False,Low Priority
1657-DYMBM,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,No,0,49-72,1,1054.6999999999998,20.944339622641508,0,0.05851654068563755,Low,0.8061543136835098,0.12142488747186794,0.007105364367996522,False,False,Low Priority
0607-DAAHE,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,1,49-72,1,1046.75,19.85566037735849,0,0.05890639975106602,Low,0.8369485959410667,0.12049301387846961,0.007097809642735877,False,False,Low Priority
4807-IZYOZ,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1020.75,No,0,49-72,1,1053.1499999999999,20.014705882352946,0,0.058534239837266536,Low,0.8250404680147766,0.12124320142535631,0.007096878630869823,False,False,Low Priority
4819-HJPIW,Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,0,13-24,0,452.7,26.48888888888889,0,0.13947505118850875,Low,9.820854866504668,0.0508603713428357,0.007093752896508573,False,False,Low Priority
3506-OVLKD,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,954.9,No,0,25-48,1,917.0,27.282857142857143,0,0.06734066332315504,Low,2.6917139440774918,0.10528413353338334,0.007089903389541665,False,False,Low Priority
2235-ZGKPT,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,1,0-6,1,203.4,59.8875,0,0.32729863432360695,Medium,31.737450519204142,0.021638222055513877,0.007082160527960643,False,True,Automated Retention
9814-AOUDH,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1050.5,No,0,49-72,1,1033.5,19.82075471698113,0,0.059462453436110244,Low,0.8961022775620222,0.1189398912228057,0.007072457743532101,False,False,Low Priority
4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes,1,0-6,2,86.05,86.05,1,0.8955724880929855,Critical,81.79589089751244,0.00788283008252063,0.0070596457502172345,False,True,Automated Retention
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No,0,25-48,0,720.6500000000001,27.17413793103448,0,0.08570109231884167,Low,5.103007405251265,0.08226861402850713,0.007050510085800242,False,False,Low Priority
8603-IJWDN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1,0-6,2,86.6,86.6,1,0.8860947942819088,Critical,82.03989793062209,0.007947299324831207,0.007042060560333061,False,True,Automated Retention
5192-EBGOV,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,0-6,2,85.7,85.7,1,0.8962745755506404,Critical,81.47354311943054,0.007841804201050262,0.007028409731847552,False,True,Automated Retention
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,0,25-48,1,1042.75,25.06860465116279,0,0.05853269484975583,Low,1.08950353320688,0.12002414666166542,0.007025336751149602,False,False,Low Priority
